Soft Server	#242626	#99a3a2	#000000,#a2686a,#9aa56a,#a3906a,#6b8fa3,#6a71a3,#6ba58f,#99a3a2,#666c6c,#dd5c60,#bfdf55,#deb360,#62b1df,#606edf,#64e39c,#d2e0de
Solarized Darcula	#3d3f41	#d2d8d9	#25292a,#f24840,#629655,#b68800,#2075c7,#797fd4,#15968d,#d2d8d9,#25292a,#f24840,#629655,#b68800,#2075c7,#797fd4,#15968d,#d2d8d9
Solarized Dark Higher Contrast	#001e27	#9cc2c3	#002831,#d11c24,#6cbe6c,#a57706,#2176c7,#c61c6f,#259286,#eae3cb,#006488,#f5163b,#51ef84,#b27e28,#178ec8,#e24d8e,#00b39e,#fcf4dc
Solarized Dark Patched	#001e27	#708284	#002831,#d11c24,#738a05,#a57706,#2176c7,#c61c6f,#259286,#eae3cb,#475b62,#bd3613,#475b62,#536870,#708284,#5956ba,#819090,#fcf4dc
Solarized Osaka Night	#1a1b25	#c2caf1	#15161d,#e77d8f,#a8cd76,#d8b172,#82a1f1,#b69bf1,#90cdfa,#aab1d3,#424866,#e77d8f,#a8cd76,#d8b172,#82a1f1,#b69bf1,#90cdfa,#c2caf1
Sonokai	#2c2e34	#e2e2e3	#181819,#fc5d7c,#9ed072,#e7c664,#76cce0,#b39df3,#f39660,#e2e2e3,#7f8490,#fc5d7c,#9ed072,#e7c664,#76cce0,#b39df3,#f39660,#e2e2e3
Spacedust	#0a1e24	#ecf0c1	#6e5346,#e35b00,#5cab96,#e3cd7b,#0f548b,#e35b00,#06afc7,#f0f1ce,#684c31,#ff8a3a,#aecab8,#ffc878,#67a0ce,#ff8a3a,#83a7b4,#fefff1
Spacegray	#20242d	#b3b8c3	#000000,#b04b57,#87b379,#e5c179,#7d8fa4,#a47996,#85a7a5,#b3b8c3,#000000,#b04b57,#87b379,#e5c179,#7d8fa4,#a47996,#85a7a5,#ffffff
Spacegray Bright	#2a2e3a	#f3f3f3	#080808,#bc5553,#a0b56c,#f6c987,#7baec1,#b98aae,#85c9b8,#d8d8d8,#626262,#bc5553,#a0b56c,#f6c987,#7baec1,#b98aae,#85c9b8,#f7f7f7
Spacegray Eighties	#222222	#bdbaae	#15171c,#ec5f67,#81a764,#fec254,#5486c0,#bf83c1,#57c2c1,#efece7,#555555,#ff6973,#93d493,#ffd256,#4d84d1,#ff55ff,#83e9e4,#ffffff
Spacegray Eighties Dull	#222222	#c9c6bc	#15171c,#b24a56,#92b477,#c6735a,#7c8fa5,#a5789e,#80cdcb,#b3b8c3,#555555,#ec5f67,#89e986,#fec254,#5486c0,#bf83c1,#58c2c1,#ffffff
Spiderman	#1b1d1e	#e3e3e3	#1b1d1e,#e60813,#e22928,#e24756,#2c3fff,#2435db,#3256ff,#fffef6,#505354,#ff0325,#ff3338,#fe3a35,#1d50ff,#747cff,#6184ff,#fffff9
Spring	#ffffff	#4d4d4c	#000000,#ff4d83,#1f8c3b,#1fc95b,#1dd3ee,#8959a8,#3e999f,#ffffff,#000000,#ff0021,#1fc231,#d5b807,#15a9fd,#8959a8,#3e999f,#ffffff
Square	#1a1a1a	#acacab	#050505,#e9897c,#b6377d,#ecebbe,#a9cdeb,#75507b,#c9caec,#f2f2f2,#141414,#f99286,#c3f786,#fcfbcc,#b6defb,#ad7fa8,#d7d9fc,#e2e2e2
Squintless	#f2e5bc	#3c3836	#f2e5bc,#9d0006,#79740e,#b57614,#076678,#8f3f71,#427b58,#7c6f64,#928374,#9d0006,#79740e,#b57614,#076678,#8f3f71,#427b58,#3c3836
Squirrelsong Dark	#352a21	#ad9c8b	#352a21,#ac493e,#558240,#ceb250,#5993c2,#7f61b3,#4f9593,#cfbaa5,#6b503c,#ce574a,#719955,#e2c358,#63a2d6,#9672d4,#72aaa8,#edd5be
Srcery	#1c1b19	#fce8c3	#1c1b19,#ef2f27,#519f50,#fbb829,#2c78bf,#e02c6d,#0aaeb3,#baa67f,#918175,#f75341,#98bc37,#fed06e,#68a8e4,#ff5c8f,#2be4d0,#fce8c3
Starlight	#242424	#ffffff	#242424,#e2425d,#66b238,#dec541,#54aad0,#e8b2f8,#5abf9b,#e6e6e6,#616161,#ec5b58,#6bd162,#e9e85c,#78c3f3,#f2afee,#6adcc5,#ffffff
Sublette	#202535	#ccced0	#253045,#ee5577,#55ee77,#ffdd88,#5588ff,#ff77cc,#44eeee,#f5f5da,#405570,#ee6655,#99ee77,#ffff77,#77bbff,#aa88ff,#55ffbb,#ffffee
Subliminal	#282c35	#d4d4d4	#7f7f7f,#e15a60,#a9cfa4,#ffe2a9,#6699cc,#f1a5ab,#5fb3b3,#d4d4d4,#7f7f7f,#e15a60,#a9cfa4,#ffe2a9,#6699cc,#f1a5ab,#5fb3b3,#d4d4d4
Sugarplum	#111147	#db7ddd	#111147,#5ca8dc,#53b397,#249a84,#db7ddd,#d0beee,#f9f3f9,#a175d4,#111147,#5cb5dc,#52deb5,#01f5c7,#fa5dfd,#c6a5fd,#ffffff,#b577fd
Sumi Linen	#e6dfd0	#1c1814	#3a342c,#b83830,#2e8050,#a87820,#3060a0,#704890,#18786c,#5a5448,#6a6458,#c84840,#3a9868,#c09030,#4080c0,#8858a8,#28a090,#14100c
Sumi Phosphor	#12100e	#bab4a8	#1e1a16,#d45848,#5ca868,#d4a03c,#5a82b8,#9870b0,#2ec4b6,#8a8478,#474139,#e87060,#72c078,#e8b84c,#70a0d8,#b088c8,#48d8c8,#e0dcd4
Sundried	#1a1818	#c9c9c9	#302b2a,#a7463d,#587744,#9d602a,#485b98,#864651,#9c814f,#c9c9c9,#4d4e48,#aa000c,#128c21,#fc6a21,#7999f7,#fd8aa1,#fad484,#ffffff
Sunset Drive	#0f0f19	#ededfd	#0a0a12,#ff3366,#00f59b,#ffea00,#33a1ff,#ff66f6,#3cffed,#ededfe,#181824,#ff9a8f,#57f8bd,#ffff80,#5a9eff,#ff99ff,#80ffff,#f8f8ff
Symfonic	#000000	#ffffff	#000000,#dc322f,#56db3a,#ff8400,#0084d4,#b729d9,#ccccff,#ffffff,#1b1d21,#dc322f,#56db3a,#ff8400,#0084d4,#b729d9,#ccccff,#ffffff
Synthwave	#000000	#dad9c7	#000000,#f6188f,#1ebb2b,#fdf834,#2186ec,#f85a21,#12c3e2,#ffffff,#7f7094,#f841a0,#25c141,#fdf454,#2f9ded,#f97137,#19cde6,#ffffff
Synthwave Alpha	#241b30	#f2f2e3	#241b30,#e60a70,#00986c,#adad3e,#6e29ad,#b300ad,#00b0b1,#b9b1bc,#7f7094,#e60a70,#0ae4a4,#f9f972,#aa54f9,#ff00f6,#00fbfd,#f2f2e3
Synthwave Everything	#2a2139	#f0eff1	#fefefe,#f97e72,#72f1b8,#fede5d,#6d77b3,#c792ea,#f772e0,#fefefe,#fefefe,#f88414,#72f1b8,#fff951,#36f9f6,#e1acff,#f92aad,#fefefe
Tango Adapted	#ffffff	#000000	#000000,#ff0000,#59d600,#f0cb00,#00a2ff,#c17ecc,#00d0d6,#e6ebe1,#8f928b,#ff0013,#93ff00,#fff121,#88c9ff,#e9a7e1,#00feff,#f6f6f4
Tango Half Adapted	#ffffff	#000000	#000000,#ff0000,#4cc300,#e2c000,#008ef6,#a96cb3,#00bdc3,#e0e5db,#797d76,#ff0013,#8af600,#ffec00,#76bfff,#d898d1,#00f6fa,#f4f4f2
Tearout	#34392d	#f4d2ae	#685742,#cc967b,#97976d,#6c9861,#b5955e,#c9a554,#d7c483,#b5955e,#75644f,#cc967b,#97976d,#6c9861,#b5955e,#c9a554,#d7c483,#b5955e
Teerb	#262626	#d0d0d0	#1c1c1c,#d68686,#aed686,#d7af87,#86aed6,#d6aed6,#8adbb4,#d0d0d0,#1c1c1c,#d68686,#aed686,#e4c9af,#86aed6,#d6aed6,#b1e7dd,#efefef
Terafox	#152528	#e6eaea	#2f3239,#e85c51,#7aa4a1,#fda47f,#5a93aa,#ad5c7c,#a1cdd8,#ebebeb,#4e5157,#eb746b,#8eb2af,#fdb292,#73a3b7,#b97490,#afd4de,#eeeeee
Terminal Basic	#ffffff	#000000	#000000,#990000,#00a600,#999900,#0000b2,#b200b2,#00a6b2,#bfbfbf,#666666,#e50000,#00d900,#e5e500,#0000ff,#e500e5,#00e5e5,#e5e5e5
Terminal Basic Dark	#1d1e1d	#ffffff	#000000,#c65339,#6ac44b,#b8b74a,#6444ed,#d357db,#69c1cf,#d1d1d1,#909090,#eb5a3a,#77ea51,#efef53,#d09af9,#eb5af7,#78f1f2,#ededed
Thayer Bright	#1b1d1e	#f8f8f8	#1b1d1e,#f92672,#4df840,#f4fd22,#2757d6,#8c54fe,#38c8b5,#ccccc6,#505354,#ff5995,#b6e354,#feed6c,#3f78ff,#9e6ffe,#23cfd5,#f8f8f2
The Hulk	#1b1d1e	#b5b5b5	#1b1d1e,#269d1b,#13ce30,#63e457,#2525f5,#641f74,#378ca9,#d9d8d1,#505354,#8dff2a,#48ff77,#3afe16,#506b95,#72589d,#4085a6,#e5e6e1
Tinacious Design Dark	#1d1d26	#cbcbf0	#1d1d26,#ff3399,#00d364,#ffcc66,#00cbff,#cc66ff,#00ceca,#cbcbf0,#636667,#ff2f92,#00d364,#ffd479,#00cbff,#d783ff,#00d5d4,#d5d6f3
Tinacious Design Light	#f8f8ff	#1d1d26	#1d1d26,#ff3399,#00d364,#ffcc66,#00cbff,#cc66ff,#00ceca,#cbcbf0,#636667,#ff2f92,#00d364,#ffd479,#00cbff,#d783ff,#00d5d4,#d5d6f3
Token Dark	#262624	#e8e4dc	#1d1d1c,#c67777,#7da47a,#c4a855,#7b9ebd,#a68bbf,#6ba8a8,#d4cfc6,#5a5955,#d97757,#98bf95,#c4956a,#96b8d3,#bea5d4,#88c0c0,#e8e4dc
Token Light	#faf9f5	#2a2920	#2a2920,#b05555,#3f643c,#6e5c20,#527594,#7c619a,#2d6c6c,#b5b2ab,#6c675f,#9a4929,#3a5e37,#876032,#486a88,#6f578c,#286363,#faf9f5
TokyoNight	#1a1b26	#c0caf5	#15161e,#f7768e,#9ece6a,#e0af68,#7aa2f7,#bb9af7,#7dcfff,#a9b1d6,#414868,#f7768e,#9ece6a,#e0af68,#7aa2f7,#bb9af7,#7dcfff,#c0caf5
TokyoNight Day	#e1e2e7	#3760bf	#e9e9ed,#f52a65,#587539,#8c6c3e,#2e7de9,#9854f1,#007197,#6172b0,#a1a6c5,#f52a65,#587539,#8c6c3e,#2e7de9,#9854f1,#007197,#3760bf
TokyoNight Moon	#222436	#c8d3f5	#1b1d2b,#ff757f,#c3e88d,#ffc777,#82aaff,#c099ff,#86e1fc,#828bb8,#444a73,#ff757f,#c3e88d,#ffc777,#82aaff,#c099ff,#86e1fc,#c8d3f5
TokyoNight Night	#1a1b26	#c0caf5	#15161e,#f7768e,#9ece6a,#e0af68,#7aa2f7,#bb9af7,#7dcfff,#a9b1d6,#414868,#f7768e,#9ece6a,#e0af68,#7aa2f7,#bb9af7,#7dcfff,#c0caf5
TokyoNight Storm	#24283b	#c0caf5	#1d202f,#f7768e,#9ece6a,#e0af68,#7aa2f7,#bb9af7,#7dcfff,#a9b1d6,#414868,#f7768e,#9ece6a,#e0af68,#7aa2f7,#bb9af7,#7dcfff,#c0caf5
Tomorrow	#ffffff	#4d4d4c	#000000,#c82829,#718c00,#eab700,#4271ae,#8959a8,#3e999f,#ffffff,#000000,#c82829,#718c00,#eab700,#4271ae,#8959a8,#3e999f,#ffffff
Tomorrow Night	#1d1f21	#c5c8c6	#000000,#cc6666,#b5bd68,#f0c674,#81a2be,#b294bb,#8abeb7,#ffffff,#000000,#cc6666,#b5bd68,#f0c674,#81a2be,#b294bb,#8abeb7,#ffffff
Tomorrow Night Blue	#002451	#ffffff	#000000,#ff9da4,#d1f1a9,#ffeead,#bbdaff,#ebbbff,#99ffff,#ffffff,#000000,#ff9da4,#d1f1a9,#ffeead,#bbdaff,#ebbbff,#99ffff,#ffffff
Tomorrow Night Bright	#000000	#eaeaea	#000000,#d54e53,#b9ca4a,#e7c547,#7aa6da,#c397d8,#70c0b1,#ffffff,#000000,#d54e53,#b9ca4a,#e7c547,#7aa6da,#c397d8,#70c0b1,#ffffff
Tomorrow Night Burns	#151515	#a1b0b8	#252525,#832e31,#a63c40,#d3494e,#fc595f,#df9395,#ba8586,#f5f5f5,#5d6f71,#832e31,#a63c40,#d2494e,#fc595f,#df9395,#ba8586,#f5f5f5
Tomorrow Night Eighties	#2d2d2d	#cccccc	#000000,#f2777a,#99cc99,#ffcc66,#6699cc,#cc99cc,#66cccc,#ffffff,#000000,#f2777a,#99cc99,#ffcc66,#6699cc,#cc99cc,#66cccc,#ffffff
Toy Chest	#24364b	#31d07b	#2c3f58,#be2d26,#1a9172,#db8e27,#325d96,#8a5edc,#35a08f,#23d183,#336889,#dd5944,#31d07b,#e7d84b,#34a6da,#ae6bdc,#42c3ae,#d5d5d5
traffic	#282c30	#cbbaaa	#292d31,#8a5249,#667269,#c1a088,#535e66,#6e605e,#606e7c,#cbbaaa,#434a50,#8a5249,#667270,#c1a088,#535e66,#6e605e,#606e7c,#dacfc3
Trapped in Amber	#0a1017	#f0a020	#4a3220,#e05c1c,#7a9c4a,#f0a020,#4a7ec9,#c95a8c,#7a9ea8,#ffd9a0,#5a4a3a,#ff7832,#a8c46b,#ffd700,#6b9fff,#ff7fa8,#a5c2cc,#fff5e0
Treehouse	#191919	#786b53	#321300,#b2270e,#44a900,#aa820c,#58859a,#97363d,#b25a1e,#786b53,#433626,#ed5d20,#55f238,#f2b732,#85cfed,#e14c5a,#f07d14,#ffc800
Twilight	#141414	#ffffd4	#141414,#c06d44,#afb97a,#c2a86c,#44474a,#b4be7c,#778385,#ffffd4,#262626,#de7c4c,#ccd88c,#e2c47e,#5a5e62,#d0dc8e,#8a989b,#ffffd4
Ubuntu	#300a24	#eeeeec	#2e3436,#cc0000,#4e9a06,#c4a000,#3465a4,#75507b,#06989a,#d3d7cf,#555753,#ef2929,#8ae234,#fce94f,#729fcf,#ad7fa8,#34e2e2,#eeeeec
Ultra Dark	#000000	#ffffff	#000000,#f07178,#c3e88d,#ffcb6b,#82aaff,#c792ea,#89ddff,#cccccc,#333333,#f6a9ae,#dbf1ba,#ffdfa6,#b4ccff,#ddbdf2,#b8eaff,#ffffff
Ultra Violent	#242728	#c1c1c1	#242728,#ff0090,#b6ff00,#fff727,#47e0fb,#d731ff,#0effbb,#e1e1e1,#636667,#fb58b4,#deff8c,#ebe087,#7fecff,#e681ff,#69fcd3,#f9f9f5
Under The Sea	#011116	#ffffff	#022026,#b2302d,#00a941,#59819c,#459a86,#00599d,#5d7e19,#405555,#384451,#ff4242,#2aea5e,#8ed4fd,#61d5ba,#1298ff,#98d028,#58fbd6
Unikitty	#ff8cd9	#0b0b0b	#0c0c0c,#a80f20,#bafc8b,#eedf4b,#145fcd,#ff36a2,#6bd1bc,#e2d7e1,#434343,#d91329,#d3ffaf,#ffef50,#0075ea,#fdd5e5,#79ecd5,#fff3fe
urban	#302e38	#bca89c	#32303a,#7e444f,#7a9256,#a78560,#5f5770,#704156,#534856,#bca89c,#4e4b57,#7e444f,#7a9256,#a78560,#5f5770,#704156,#534856,#bca89c
Urple	#1b1b23	#877a9b	#000000,#b0425b,#37a415,#ad5c42,#564d9b,#6c3ca1,#808080,#87799c,#5d3225,#ff6388,#29e620,#f08161,#867aed,#a05eee,#eaeaea,#bfa3ff
Vague	#141415	#cdcdcd	#252530,#d8647e,#7fa563,#f3be7c,#6e94b2,#bb9dbd,#aeaed1,#cdcdcd,#606079,#e08398,#99b782,#f5cb96,#8ba9c1,#c9b1ca,#bebeda,#d7d7d7
Vaughn	#25234f	#dcdccc	#25234f,#705050,#60b48a,#dfaf8f,#5555ff,#f08cc3,#8cd0d3,#709080,#709080,#dca3a3,#60b48a,#f0dfaf,#5555ff,#ec93d3,#93e0e3,#ffffff
Vercel	#101010	#fafafa	#000000,#fc0036,#29a948,#ffae00,#006aff,#f32882,#00ac96,#feffff,#a8a8a8,#ff8080,#4be15d,#ffae00,#49aeff,#f97ea8,#00e4c4,#fefefe
Vesper	#101010	#ffffff	#101010,#f5a191,#90b99f,#e6b99d,#aca1cf,#e29eca,#ea83a5,#a0a0a0,#7e7e7e,#ff8080,#99ffe4,#ffc799,#b9aeda,#ecaad6,#f591b2,#ffffff
Vibrant Ink	#000000	#ffffff	#878787,#ff6600,#ccff04,#ffcc00,#44b4cc,#9933cc,#44b4cc,#f5f5f5,#555555,#ff0000,#00ff00,#ffff00,#0000ff,#ff00ff,#00ffff,#e5e5e5
Vimbones	#f0f0ca	#353535	#f0f0ca,#a8334c,#4f6c31,#944927,#286486,#88507d,#3b8992,#353535,#c6c6a3,#94253e,#3f5a22,#803d1c,#1d5573,#7b3b70,#2b747c,#5c5c5c
Violet Dark	#1c1d1f	#708284	#56595c,#c94c22,#85981c,#b4881d,#2e8bce,#d13a82,#32a198,#c9c6bd,#45484b,#bd3613,#738a04,#a57705,#2176c7,#c61c6f,#259286,#c9c6bd
Violet Light	#fcf4dc	#536870	#56595c,#c94c22,#85981c,#b4881d,#2e8bce,#d13a82,#32a198,#d3d0c9,#45484b,#bd3613,#738a04,#a57705,#2176c7,#c61c6f,#259286,#c9c6bd
Violite	#241c36	#eef4f6	#241c36,#ec7979,#79ecb3,#ece279,#a979ec,#ec79ec,#79ecec,#eef4f6,#56447a,#ef8f8f,#9fefbf,#efe78f,#b78fef,#ef8fcf,#9fefef,#f8fafc
Warm Neon	#404040	#afdab6	#000000,#e24346,#39b13a,#dae145,#4261c5,#f920fb,#2abbd4,#d0b8a3,#fefcfc,#e97071,#9cc090,#ddda7a,#7b91d6,#f674ba,#5ed1e5,#d8c8bb
Wez	#000000	#b3b3b3	#000000,#cc5555,#55cc55,#cdcd55,#5555cc,#cc55cc,#7acaca,#cccccc,#555555,#ff5555,#55ff55,#ffff55,#5555ff,#ff55ff,#55ffff,#ffffff
Whimsy	#29283b	#b3b0d6	#535178,#ef6487,#5eca89,#fdd877,#65aef7,#aa7ff0,#43c1be,#ffffff,#535178,#ef6487,#5eca89,#fdd877,#65aef7,#aa7ff0,#43c1be,#ffffff
Wild Cherry	#1f1726	#dafaff	#000507,#d94085,#2ab250,#ffd16f,#883cdc,#ececec,#c1b8b7,#fff8de,#009cc9,#da6bac,#f4dca5,#eac066,#308cba,#ae636b,#ff919d,#e4838d
Wilmersdorf	#282b33	#c6c6c6	#34373e,#e06383,#7ebebd,#cccccc,#a6c1e0,#e1c1ee,#5b94ab,#ababab,#434750,#fa7193,#8fd7d6,#d1dfff,#b2cff0,#efccfd,#69abc5,#d3d3d3
Wombat	#171717	#dedacf	#000000,#ff615a,#b1e969,#ebd99c,#5da9f6,#e86aff,#82fff7,#dedacf,#313131,#f58c80,#ddf88f,#eee5b2,#a5c7ff,#ddaaff,#b7fff9,#ffffff
Wryan	#101010	#999993	#333333,#8c4665,#287373,#7c7c99,#395573,#5e468c,#31658c,#899ca1,#3d3d3d,#bf4d80,#53a6a6,#9e9ecb,#477ab3,#7e62b3,#6096bf,#c0c0c0
Xcode Dark	#292a30	#dfdfe0	#414453,#ff8170,#78c2b3,#d9c97c,#4eb0cc,#ff7ab2,#b281eb,#dfdfe0,#7f8c98,#ff8170,#acf2e4,#ffa14f,#6bdfff,#ff7ab2,#dabaff,#dfdfe0
Xcode Dark hc	#1f1f24	#ffffff	#43454b,#ff8a7a,#83c9bc,#d9c668,#4ec4e6,#ff85b8,#cda1ff,#ffffff,#838991,#ff8a7a,#b1faeb,#ffa14f,#6bdfff,#ff85b8,#e5cfff,#ffffff
Xcode Light	#ffffff	#262626	#b4d8fd,#d12f1b,#3e8087,#78492a,#0f68a0,#ad3da4,#804fb8,#262626,#8a99a6,#d12f1b,#23575c,#78492a,#0b4f79,#ad3da4,#4b21b0,#262626
Xcode Light hc	#ffffff	#000000	#b4d8fd,#ad1805,#355d61,#78492a,#0058a1,#9c2191,#703daa,#000000,#8a99a6,#ad1805,#174145,#78492a,#003f73,#9c2191,#441ea1,#000000
Xcode WWDC	#292c36	#e7e8eb	#494d5c,#bb383a,#94c66e,#d28e5d,#8884c5,#b73999,#00aba4,#e7e8eb,#7f869e,#bb383a,#94c66e,#d28e5d,#8884c5,#b73999,#00aba4,#e7e8eb
Zenbones	#f0edec	#2c363c	#f0edec,#a8334c,#4f6c31,#944927,#286486,#88507d,#3b8992,#2c363c,#cfc1ba,#94253e,#3f5a22,#803d1c,#1d5573,#7b3b70,#2b747c,#4f5e68
Zenbones Dark	#1c1917	#b4bdc3	#1c1917,#de6e7c,#819b69,#b77e64,#6099c0,#b279a7,#66a5ad,#b4bdc3,#403833,#e8838f,#8bae68,#d68c67,#61abda,#cf86c1,#65b8c1,#888f94
Zenbones Light	#f0edec	#2c363c	#f0edec,#a8334c,#4f6c31,#944927,#286486,#88507d,#3b8992,#2c363c,#cfc1ba,#94253e,#3f5a22,#803d1c,#1d5573,#7b3b70,#2b747c,#4f5e68
Zenburn	#3f3f3f	#dcdccc	#4d4d4d,#705050,#60b48a,#f0dfaf,#506070,#dc8cc3,#8cd0d3,#dcdccc,#709080,#dca3a3,#c3bf9f,#e0cf9f,#94bff3,#ec93d3,#93e0e3,#ffffff
Zenburned	#404040	#f0e4cf	#404040,#e3716e,#819b69,#b77e64,#6099c0,#b279a7,#66a5ad,#f0e4cf,#625a5b,#ec8685,#8bae68,#d68c67,#61abda,#cf86c1,#65b8c1,#c0ab86
Zenwritten Dark	#191919	#bbbbbb	#191919,#de6e7c,#819b69,#b77e64,#6099c0,#b279a7,#66a5ad,#bbbbbb,#3d3839,#e8838f,#8bae68,#d68c67,#61abda,#cf86c1,#65b8c1,#8e8e8e
Zenwritten Light	#eeeeee	#353535	#eeeeee,#a8334c,#4f6c31,#944927,#286486,#88507d,#3b8992,#353535,#c6c3c3,#94253e,#3f5a22,#803d1c,#1d5573,#7b3b70,#2b747c,#5c5c5c
